nama_variabel,nama_wilayah,tahun,jenis_kelamin,tipe_daerah,presentase
Keluhan Kesehatan Masyarakat,Maluku,2019,perempuan,perdesaan,19.97041513
Keluhan Kesehatan Masyarakat,Maluku Utara,2019,perempuan,perdesaan,18.80568076
Keluhan Kesehatan Masyarakat,Papua Barat,2019,perempuan,perdesaan,27.29461948
Keluhan Kesehatan Masyarakat,Papua,2019,perempuan,perdesaan,14.28980147
Keluhan Kesehatan Masyarakat,INDONESIA,2019,perempuan,perdesaan,34.70033534
Keluhan Kesehatan Masyarakat,Aceh,2019,perempuan,gabungan,31.42184106
Keluhan Kesehatan Masyarakat,Sumatera Utara,2019,perempuan,gabungan,28.03463807
Keluhan Kesehatan Masyarakat,Sumatera Barat,2019,perempuan,gabungan,31.7538868
Keluhan Kesehatan Masyarakat,Riau,2019,perempuan,gabungan,27.81048315
Keluhan Kesehatan Masyarakat,Jambi,2019,perempuan,gabungan,22.25527123
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2019,perempuan,gabungan,31.94763244
Keluhan Kesehatan Masyarakat,Bengkulu,2019,perempuan,gabungan,30.96462424
Keluhan Kesehatan Masyarakat,Lampung,2019,perempuan,gabungan,37.00862983
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2019,perempuan,gabungan,34.82666386
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2019,perempuan,gabungan,23.36358853
Keluhan Kesehatan Masyarakat,DKI Jakarta,2019,perempuan,gabungan,31.14806305
Keluhan Kesehatan Masyarakat,Jawa Barat,2019,perempuan,gabungan,35.19829697
Keluhan Kesehatan Masyarakat,Jawa Tengah,2019,perempuan,gabungan,38.88771426
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2019,perempuan,gabungan,37.65071419
Keluhan Kesehatan Masyarakat,Jawa Timur,2019,perempuan,gabungan,36.88669498
Keluhan Kesehatan Masyarakat,Banten,2019,perempuan,gabungan,36.10633987
Keluhan Kesehatan Masyarakat,Bali,2019,perempuan,gabungan,28.89319448
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2019,perempuan,gabungan,44.7811396
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2019,perempuan,gabungan,42.35274588
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2019,perempuan,gabungan,28.70725876
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2019,perempuan,gabungan,28.51512439
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2019,perempuan,gabungan,37.21406133
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2019,perempuan,gabungan,29.91341788
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2019,perempuan,gabungan,29.56247504
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2019,perempuan,gabungan,29.83203782
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2019,perempuan,gabungan,34.16173988
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2019,perempuan,gabungan,31.63629286
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2019,perempuan,gabungan,29.92326597
Keluhan Kesehatan Masyarakat,Gorontalo,2019,perempuan,gabungan,38.43572391
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2019,perempuan,gabungan,27.43747069
Keluhan Kesehatan Masyarakat,Maluku,2019,perempuan,gabungan,20.66735993
Keluhan Kesehatan Masyarakat,Maluku Utara,2019,perempuan,gabungan,19.33633076
Keluhan Kesehatan Masyarakat,Papua Barat,2019,perempuan,gabungan,26.47805276
Keluhan Kesehatan Masyarakat,Papua,2019,perempuan,gabungan,15.51652194
Keluhan Kesehatan Masyarakat,INDONESIA,2019,perempuan,gabungan,34.08206613
Keluhan Kesehatan Masyarakat,Aceh,2020,laki_laki,perkotaan,24.68190463
Keluhan Kesehatan Masyarakat,Sumatera Utara,2020,laki_laki,perkotaan,23.2080878
Keluhan Kesehatan Masyarakat,Sumatera Barat,2020,laki_laki,perkotaan,30.45840119
Keluhan Kesehatan Masyarakat,Riau,2020,laki_laki,perkotaan,25.30013699
Keluhan Kesehatan Masyarakat,Jambi,2020,laki_laki,perkotaan,19.74831869
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2020,laki_laki,perkotaan,29.01130855
Keluhan Kesehatan Masyarakat,Bengkulu,2020,laki_laki,perkotaan,28.764948
Keluhan Kesehatan Masyarakat,Lampung,2020,laki_laki,perkotaan,28.82190197
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2020,laki_laki,perkotaan,31.13174167
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2020,laki_laki,perkotaan,16.36952604
Keluhan Kesehatan Masyarakat,DKI Jakarta,2020,laki_laki,perkotaan,31.84965332
Keluhan Kesehatan Masyarakat,Jawa Barat,2020,laki_laki,perkotaan,30.03741342
Keluhan Kesehatan Masyarakat,Jawa Tengah,2020,laki_laki,perkotaan,33.93612098
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2020,laki_laki,perkotaan,35.6023599
Keluhan Kesehatan Masyarakat,Jawa Timur,2020,laki_laki,perkotaan,31.13505364
Keluhan Kesehatan Masyarakat,Banten,2020,laki_laki,perkotaan,28.37395539
Keluhan Kesehatan Masyarakat,Bali,2020,laki_laki,perkotaan,23.17982199
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2020,laki_laki,perkotaan,41.21054801
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2020,laki_laki,perkotaan,33.18779869
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2020,laki_laki,perkotaan,20.76232124
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2020,laki_laki,perkotaan,26.29316741
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2020,laki_laki,perkotaan,31.90200495
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2020,laki_laki,perkotaan,22.30544394
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2020,laki_laki,perkotaan,26.01975033
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2020,laki_laki,perkotaan,22.44356507
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2020,laki_laki,perkotaan,25.19177021
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2020,laki_laki,perkotaan,28.02666863
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2020,laki_laki,perkotaan,28.58365773
Keluhan Kesehatan Masyarakat,Gorontalo,2020,laki_laki,perkotaan,30.08331976
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2020,laki_laki,perkotaan,24.8176684
Keluhan Kesehatan Masyarakat,Maluku,2020,laki_laki,perkotaan,15.84243246
Keluhan Kesehatan Masyarakat,Maluku Utara,2020,laki_laki,perkotaan,15.40529053
Keluhan Kesehatan Masyarakat,Papua Barat,2020,laki_laki,perkotaan,17.73840575
Keluhan Kesehatan Masyarakat,Papua,2020,laki_laki,perkotaan,16.78582513
Keluhan Kesehatan Masyarakat,INDONESIA,2020,laki_laki,perkotaan,29.36063805
Keluhan Kesehatan Masyarakat,Aceh,2020,laki_laki,perdesaan,24.91247939
Keluhan Kesehatan Masyarakat,Sumatera Utara,2020,laki_laki,perdesaan,26.40458954
Keluhan Kesehatan Masyarakat,Sumatera Barat,2020,laki_laki,perdesaan,27.01672897
Keluhan Kesehatan Masyarakat,Riau,2020,laki_laki,perdesaan,22.4169056
Keluhan Kesehatan Masyarakat,Jambi,2020,laki_laki,perdesaan,20.77755605
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2020,laki_laki,perdesaan,27.28120678
Keluhan Kesehatan Masyarakat,Bengkulu,2020,laki_laki,perdesaan,28.94124561
Keluhan Kesehatan Masyarakat,Lampung,2020,laki_laki,perdesaan,30.06956114
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2020,laki_laki,perdesaan,26.27260223
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2020,laki_laki,perdesaan,18.85342733
Keluhan Kesehatan Masyarakat,DKI Jakarta,2020,laki_laki,perdesaan,0
Keluhan Kesehatan Masyarakat,Jawa Barat,2020,laki_laki,perdesaan,31.95749488
Keluhan Kesehatan Masyarakat,Jawa Tengah,2020,laki_laki,perdesaan,33.73830957
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2020,laki_laki,perdesaan,36.45553439
Keluhan Kesehatan Masyarakat,Jawa Timur,2020,laki_laki,perdesaan,31.48377191
Keluhan Kesehatan Masyarakat,Banten,2020,laki_laki,perdesaan,34.5646122
Keluhan Kesehatan Masyarakat,Bali,2020,laki_laki,perdesaan,29.06775206
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2020,laki_laki,perdesaan,42.69181576
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2020,laki_laki,perdesaan,32.94668243
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2020,laki_laki,perdesaan,26.23438932
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2020,laki_laki,perdesaan,23.79979753
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2020,laki_laki,perdesaan,33.77030432
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2020,laki_laki,perdesaan,19.88756041
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2020,laki_laki,perdesaan,20.64139473
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2020,laki_laki,perdesaan,25.07839167
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2020,laki_laki,perdesaan,24.81652807
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2020,laki_laki,perdesaan,26.43808203
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2020,laki_laki,perdesaan,27.58078262
Keluhan Kesehatan Masyarakat,Gorontalo,2020,laki_laki,perdesaan,29.52280044
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2020,laki_laki,perdesaan,24.6881324
Keluhan Kesehatan Masyarakat,Maluku,2020,laki_laki,perdesaan,17.47386287
Keluhan Kesehatan Masyarakat,Maluku Utara,2020,laki_laki,perdesaan,14.4785111
Keluhan Kesehatan Masyarakat,Papua Barat,2020,laki_laki,perdesaan,22.22924227
Keluhan Kesehatan Masyarakat,Papua,2020,laki_laki,perdesaan,15.85495901
Keluhan Kesehatan Masyarakat,INDONESIA,2020,laki_laki,perdesaan,29.20233064
Keluhan Kesehatan Masyarakat,Aceh,2020,laki_laki,gabungan,24.83583386
Keluhan Kesehatan Masyarakat,Sumatera Utara,2020,laki_laki,gabungan,24.64449914
Keluhan Kesehatan Masyarakat,Sumatera Barat,2020,laki_laki,gabungan,28.65286883
Keluhan Kesehatan Masyarakat,Riau,2020,laki_laki,gabungan,23.59607729
Keluhan Kesehatan Masyarakat,Jambi,2020,laki_laki,gabungan,20.44279627
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2020,laki_laki,gabungan,27.92963413
Keluhan Kesehatan Masyarakat,Bengkulu,2020,laki_laki,gabungan,28.88220234
Keluhan Kesehatan Masyarakat,Lampung,2020,laki_laki,gabungan,29.68219755
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2020,laki_laki,gabungan,28.99371798
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2020,laki_laki,gabungan,16.60730511
Keluhan Kesehatan Masyarakat,DKI Jakarta,2020,laki_laki,gabungan,31.84965332
Keluhan Kesehatan Masyarakat,Jawa Barat,2020,laki_laki,gabungan,30.46345008
Keluhan Kesehatan Masyarakat,Jawa Tengah,2020,laki_laki,gabungan,33.84166363
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2020,laki_laki,gabungan,35.82382537
Keluhan Kesehatan Masyarakat,Jawa Timur,2020,laki_laki,gabungan,31.2936265
Keluhan Kesehatan Masyarakat,Banten,2020,laki_laki,gabungan,30.07800317
Keluhan Kesehatan Masyarakat,Bali,2020,laki_laki,gabungan,24.94143888
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2020,laki_laki,gabungan,41.96277739
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2020,laki_laki,gabungan,33.00526151
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2020,laki_laki,gabungan,24.29702318
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2020,laki_laki,gabungan,24.81557236
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2020,laki_laki,gabungan,32.87786953
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2020,laki_laki,gabungan,21.52292678
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2020,laki_laki,gabungan,23.92633466
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2020,laki_laki,gabungan,23.69096435
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2020,laki_laki,gabungan,24.9301734
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2020,laki_laki,gabungan,27.13965256
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2020,laki_laki,gabungan,27.98154879
Keluhan Kesehatan Masyarakat,Gorontalo,2020,laki_laki,gabungan,29.7611968
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2020,laki_laki,gabungan,24.71912753
Keluhan Kesehatan Masyarakat,Maluku,2020,laki_laki,gabungan,16.74848713
Keluhan Kesehatan Masyarakat,Maluku Utara,2020,laki_laki,gabungan,14.74884872
Keluhan Kesehatan Masyarakat,Papua Barat,2020,laki_laki,gabungan,20.32389916
Keluhan Kesehatan Masyarakat,Papua,2020,laki_laki,gabungan,16.12744827
Keluhan Kesehatan Masyarakat,INDONESIA,2020,laki_laki,gabungan,29.2921362
Keluhan Kesehatan Masyarakat,Aceh,2020,perempuan,perkotaan,28.95379956
Keluhan Kesehatan Masyarakat,Sumatera Utara,2020,perempuan,perkotaan,26.54199157
Keluhan Kesehatan Masyarakat,Sumatera Barat,2020,perempuan,perkotaan,36.31743116
Keluhan Kesehatan Masyarakat,Riau,2020,perempuan,perkotaan,28.32294633
Keluhan Kesehatan Masyarakat,Jambi,2020,perempuan,perkotaan,21.87732206
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2020,perempuan,perkotaan,33.53643191
Keluhan Kesehatan Masyarakat,Bengkulu,2020,perempuan,perkotaan,32.21880538
Keluhan Kesehatan Masyarakat,Lampung,2020,perempuan,perkotaan,31.23523041
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2020,perempuan,perkotaan,35.90897362
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2020,perempuan,perkotaan,19.81056364
Keluhan Kesehatan Masyarakat,DKI Jakarta,2020,perempuan,perkotaan,35.74864535
Keluhan Kesehatan Masyarakat,Jawa Barat,2020,perempuan,perkotaan,33.24584512
Keluhan Kesehatan Masyarakat,Jawa Tengah,2020,perempuan,perkotaan,37.1420775
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2020,perempuan,perkotaan,39.5405841
Keluhan Kesehatan Masyarakat,Jawa Timur,2020,perempuan,perkotaan,34.21896967
Keluhan Kesehatan Masyarakat,Banten,2020,perempuan,perkotaan,32.86114206
Keluhan Kesehatan Masyarakat,Bali,2020,perempuan,perkotaan,24.08841525
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2020,perempuan,perkotaan,45.14279439
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2020,perempuan,perkotaan,33.62280685
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2020,perempuan,perkotaan,23.27646594
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2020,perempuan,perkotaan,30.62525404
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2020,perempuan,perkotaan,36.71228139
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2020,perempuan,perkotaan,25.30642175
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2020,perempuan,perkotaan,29.25436227
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2020,perempuan,perkotaan,25.1347487
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2020,perempuan,perkotaan,28.90879498
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2020,perempuan,perkotaan,31.77829651
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2020,perempuan,perkotaan,30.77101337
Keluhan Kesehatan Masyarakat,Gorontalo,2020,perempuan,perkotaan,32.80216552
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2020,perempuan,perkotaan,29.70150095
Keluhan Kesehatan Masyarakat,Maluku,2020,perempuan,perkotaan,20.28896405
Keluhan Kesehatan Masyarakat,Maluku Utara,2020,perempuan,perkotaan,18.3269116
Keluhan Kesehatan Masyarakat,Papua Barat,2020,perempuan,perkotaan,21.27543402
Keluhan Kesehatan Masyarakat,Papua,2020,perempuan,perkotaan,17.50900505
Keluhan Kesehatan Masyarakat,INDONESIA,2020,perempuan,perkotaan,32.79496054
Keluhan Kesehatan Masyarakat,Aceh,2020,perempuan,perdesaan,29.60864177
Keluhan Kesehatan Masyarakat,Sumatera Utara,2020,perempuan,perdesaan,28.80645957
Keluhan Kesehatan Masyarakat,Sumatera Barat,2020,perempuan,perdesaan,31.08485371
Keluhan Kesehatan Masyarakat,Riau,2020,perempuan,perdesaan,24.10785828
Keluhan Kesehatan Masyarakat,Jambi,2020,perempuan,perdesaan,23.34689109
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2020,perempuan,perdesaan,29.09587181
Keluhan Kesehatan Masyarakat,Bengkulu,2020,perempuan,perdesaan,31.36251515
Keluhan Kesehatan Masyarakat,Lampung,2020,perempuan,perdesaan,33.92612673
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2020,perempuan,perdesaan,31.04988785
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2020,perempuan,perdesaan,20.41356551
Keluhan Kesehatan Masyarakat,DKI Jakarta,2020,perempuan,perdesaan,0
Keluhan Kesehatan Masyarakat,Jawa Barat,2020,perempuan,perdesaan,34.93608221
Keluhan Kesehatan Masyarakat,Jawa Tengah,2020,perempuan,perdesaan,37.64495058
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2020,perempuan,perdesaan,42.15318261
Keluhan Kesehatan Masyarakat,Jawa Timur,2020,perempuan,perdesaan,34.34400464
Keluhan Kesehatan Masyarakat,Banten,2020,perempuan,perdesaan,38.31873577
Keluhan Kesehatan Masyarakat,Bali,2020,perempuan,perdesaan,30.13105302
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2020,perempuan,perdesaan,46.64672328
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2020,perempuan,perdesaan,36.52572437
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2020,perempuan,perdesaan,29.64640885
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2020,perempuan,perdesaan,26.63103574
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2020,perempuan,perdesaan,37.14257997
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2020,perempuan,perdesaan,20.99337053
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2020,perempuan,perdesaan,27.15416012
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2020,perempuan,perdesaan,27.60803055
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2020,perempuan,perdesaan,26.84134463
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2020,perempuan,perdesaan,29.71412686
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2020,perempuan,perdesaan,30.33823239
Keluhan Kesehatan Masyarakat,Gorontalo,2020,perempuan,perdesaan,35.95608868
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2020,perempuan,perdesaan,27.31987419
Keluhan Kesehatan Masyarakat,Maluku,2020,perempuan,perdesaan,20.49472638
Keluhan Kesehatan Masyarakat,Maluku Utara,2020,perempuan,perdesaan,16.81991243
Keluhan Kesehatan Masyarakat,Papua Barat,2020,perempuan,perdesaan,23.64543474
Keluhan Kesehatan Masyarakat,Papua,2020,perempuan,perdesaan,16.01841474
Keluhan Kesehatan Masyarakat,INDONESIA,2020,perempuan,perdesaan,32.46106964
Keluhan Kesehatan Masyarakat,Aceh,2020,perempuan,gabungan,29.40069428
Keluhan Kesehatan Masyarakat,Sumatera Utara,2020,perempuan,gabungan,27.59233036
Keluhan Kesehatan Masyarakat,Sumatera Barat,2020,perempuan,gabungan,33.51507334
Keluhan Kesehatan Masyarakat,Riau,2020,perempuan,gabungan,25.78410265
Keluhan Kesehatan Masyarakat,Jambi,2020,perempuan,gabungan,22.87196864
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2020,perempuan,gabungan,30.74755045
Keluhan Kesehatan Masyarakat,Bengkulu,2020,perempuan,gabungan,31.64341039
Keluhan Kesehatan Masyarakat,Lampung,2020,perempuan,gabungan,33.09781732
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2020,perempuan,gabungan,33.68838262
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2020,perempuan,gabungan,19.87276491
Keluhan Kesehatan Masyarakat,DKI Jakarta,2020,perempuan,gabungan,35.74864535
Keluhan Kesehatan Masyarakat,Jawa Barat,2020,perempuan,gabungan,33.66087544
Keluhan Kesehatan Masyarakat,Jawa Tengah,2020,perempuan,gabungan,37.39177214
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2020,perempuan,gabungan,40.27204119
Keluhan Kesehatan Masyarakat,Jawa Timur,2020,perempuan,gabungan,34.2783587
Keluhan Kesehatan Masyarakat,Banten,2020,perempuan,gabungan,34.44959833
Keluhan Kesehatan Masyarakat,Bali,2020,perempuan,gabungan,26.03342173
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2020,perempuan,gabungan,45.93100657
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2020,perempuan,gabungan,35.85015166
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2020,perempuan,gabungan,27.42849296
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2020,perempuan,gabungan,28.21924349
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2020,perempuan,gabungan,36.94137711
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2020,perempuan,gabungan,23.88992078
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2020,perempuan,gabungan,28.41383978
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2020,perempuan,gabungan,26.32843231
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2020,perempuan,gabungan,27.4499714
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2020,perempuan,gabungan,30.59686465
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2020,perempuan,gabungan,30.50517726
Keluhan Kesehatan Masyarakat,Gorontalo,2020,perempuan,gabungan,34.63443702
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2020,perempuan,gabungan,27.87441349
Keluhan Kesehatan Masyarakat,Maluku,2020,perempuan,gabungan,20.4055567
Keluhan Kesehatan Masyarakat,Maluku Utara,2020,perempuan,gabungan,17.24666063
Keluhan Kesehatan Masyarakat,Papua Barat,2020,perempuan,gabungan,22.65045524
Keluhan Kesehatan Masyarakat,Papua,2020,perempuan,gabungan,16.43229995
Keluhan Kesehatan Masyarakat,INDONESIA,2020,perempuan,gabungan,32.64520787
Keluhan Kesehatan Masyarakat,Aceh,2021,laki_laki,perkotaan,24.29039315
Keluhan Kesehatan Masyarakat,Sumatera Utara,2021,laki_laki,perkotaan,18.08321138
Keluhan Kesehatan Masyarakat,Sumatera Barat,2021,laki_laki,perkotaan,25.04289727
Keluhan Kesehatan Masyarakat,Riau,2021,laki_laki,perkotaan,31.56898727
Keluhan Kesehatan Masyarakat,Jambi,2021,laki_laki,perkotaan,12.43584277
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2021,laki_laki,perkotaan,33.58816394
Keluhan Kesehatan Masyarakat,Bengkulu,2021,laki_laki,perkotaan,36.05465571
Keluhan Kesehatan Masyarakat,Lampung,2021,laki_laki,perkotaan,36.4784206
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2021,laki_laki,perkotaan,29.4620667
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2021,laki_laki,perkotaan,13.95481925
Keluhan Kesehatan Masyarakat,DKI Jakarta,2021,laki_laki,perkotaan,25.34554282
Keluhan Kesehatan Masyarakat,Jawa Barat,2021,laki_laki,perkotaan,30.46890946
Keluhan Kesehatan Masyarakat,Jawa Tengah,2021,laki_laki,perkotaan,32.05680421
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2021,laki_laki,perkotaan,31.64084587
Keluhan Kesehatan Masyarakat,Jawa Timur,2021,laki_laki,perkotaan,30.90561819
Keluhan Kesehatan Masyarakat,Banten,2021,laki_laki,perkotaan,30.37436436
Keluhan Kesehatan Masyarakat,Bali,2021,laki_laki,perkotaan,24.18484161
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2021,laki_laki,perkotaan,38.06249188
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2021,laki_laki,perkotaan,25.304842
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2021,laki_laki,perkotaan,18.30740128
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2021,laki_laki,perkotaan,26.60667594
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2021,laki_laki,perkotaan,31.21252323
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2021,laki_laki,perkotaan,24.04358741
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2021,laki_laki,perkotaan,28.70883296
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2021,laki_laki,perkotaan,25.4490028
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2021,laki_laki,perkotaan,32.06068848
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2021,laki_laki,perkotaan,34.82305293
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2021,laki_laki,perkotaan,31.27336774
Keluhan Kesehatan Masyarakat,Gorontalo,2021,laki_laki,perkotaan,33.66532518
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2021,laki_laki,perkotaan,31.49199658
Keluhan Kesehatan Masyarakat,Maluku,2021,laki_laki,perkotaan,15.07571041
Keluhan Kesehatan Masyarakat,Maluku Utara,2021,laki_laki,perkotaan,12.87122705
Keluhan Kesehatan Masyarakat,Papua Barat,2021,laki_laki,perkotaan,25.97949512
Keluhan Kesehatan Masyarakat,Papua,2021,laki_laki,perkotaan,12.34055821
Keluhan Kesehatan Masyarakat,INDONESIA,2021,laki_laki,perkotaan,28.90902506
Keluhan Kesehatan Masyarakat,Aceh,2021,laki_laki,perdesaan,21.80790746
Keluhan Kesehatan Masyarakat,Sumatera Utara,2021,laki_laki,perdesaan,20.14951128
Keluhan Kesehatan Masyarakat,Sumatera Barat,2021,laki_laki,perdesaan,20.3884546
Keluhan Kesehatan Masyarakat,Riau,2021,laki_laki,perdesaan,15.79655793
Keluhan Kesehatan Masyarakat,Jambi,2021,laki_laki,perdesaan,17.35296061
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2021,laki_laki,perdesaan,22.68144569
Keluhan Kesehatan Masyarakat,Bengkulu,2021,laki_laki,perdesaan,20.7747562
Keluhan Kesehatan Masyarakat,Lampung,2021,laki_laki,perdesaan,23.1063508
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2021,laki_laki,perdesaan,20.65761138
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2021,laki_laki,perdesaan,11.86343387
Keluhan Kesehatan Masyarakat,DKI Jakarta,2021,laki_laki,perdesaan,0
Keluhan Kesehatan Masyarakat,Jawa Barat,2021,laki_laki,perdesaan,24.06933309
Keluhan Kesehatan Masyarakat,Jawa Tengah,2021,laki_laki,perdesaan,25.16330815
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2021,laki_laki,perdesaan,23.16328686
